-29.2429            0.000216691         -5.99108e-19        
-29.2286            0.000215884         1.421e-16           
-29.2143            0.000214547         9.12686e-17         
-29.2               0.000212688         3.39153e-17         
-29.1857            0.000210322         -1.96433e-17        
-29.1714            0.000207467         1.19854e-16         
-29.1571            0.000204145         6.51093e-17         
-29.1429            0.000200381         8.94184e-18         
-29.1286            0.000196202         -2.82521e-17        
-29.1143            0.000191642         9.34573e-17         
-29.1               0.000186735         4.53536e-17         
-29.0857            0.000181517         1.99324e-18         
-29.0714            0.000176029         1.17536e-16         
-29.0571            0.000170311         6.65865e-17         
-29.0429            0.000164408         2.84439e-17         
-29.0286            0.000158364         -1.30191e-17        
-29.0143            0.000152224         8.97168e-17         
-29                 0.000146037         4.68308e-17         
-28.9857            0.000139848         1.91236e-17         
-28.9714            0.000133705         -2.61341e-17        
-28.9571            0.000127654         5.83398e-17         
-28.9429            0.000121742         2.77866e-17         
-28.9286            0.000116014         2.68824e-18         
-28.9143            0.000110513         6.97302e-17         
-28.9               0.000105282         4.03628e-17         
-28.8857            0.00010036          1.95335e-17         
-28.8714            9.57851e-05         -1.58816e-17        
-28.8571            9.15925e-05         5.57851e-17         
-28.8429            8.78145e-05         3.73275e-17         
-28.8286            8.44801e-05         1.39042e-17         
-28.8143            8.16153e-05         -1.99879e-17        
-28.8               7.92422e-05         4.12471e-17         
-28.7857            7.73796e-05         1.78608e-17         
-28.7714            7.60421e-05         2.25669e-18         
-28.7571            7.52405e-05         4.86945e-17         
-28.7429            7.49816e-05         2.81914e-17         
-28.7286            7.52681e-05         1.3232e-17          
-28.7143            7.60984e-05         -1.02061e-17        
-28.7               7.74671e-05         4.47402e-17         
-28.6857            7.93644e-05         2.80614e-17         
-28.6714            8.17767e-05         1.54006e-18         
-28.6571            8.46865e-05         -1.81034e-17        
-28.6429            8.80723e-05         3.83845e-17         
-28.6286            9.19092e-05         1.68438e-17         
-28.6143            9.61687e-05         -3.98552e-18        
-28.6               0.000100819         6.35307e-17         
-28.5857            0.000105826         3.92625e-17         
-28.5714            0.000111152         1.22669e-17         
-28.5571            0.000116757         -1.50846e-17        
-28.5429            0.000122599         6.48238e-17         
-28.5286            0.000128634         3.86582e-17         
-28.5143            0.000134818         3.95454e-18         
-28.5               0.000141102         -2.565e-17          
-28.4857            0.000147441         6.67987e-17         
-28.4714            0.000153785         3.23618e-17         
-28.4571            0.000160088         -9.36798e-18        
-28.4429            0.000166301         9.68662e-17         
-28.4286            0.000172377         5.91534e-17         
-28.4143            0.000178271         2.33751e-17         
-28.4               0.000183937         -2.29758e-17        
-28.3857            0.000189332         9.99046e-17         
-28.3714            0.000194415         5.84889e-17         
-28.3571            0.000199147         6.37758e-18         
-28.3429            0.000203492         1.40423e-16         
-28.3286            0.000207417         9.48124e-17         
-28.3143            0.000210891         4.31569e-17         
-28.3               0.000213887         -9.46092e-18        
-28.2857            0.000216383         1.31002e-16         
-28.2714            0.000218358         7.63613e-17         
-28.2571            0.000219797         2.59859e-17         
-28.2429            0.000220689         -3.06299e-17        
-28.2286            0.000221025         1.17644e-16         
-28.2143            0.000220804         5.83468e-17         
-28.2               0.000220026         8.38326e-18         
-28.1857            0.000218695         1.53513e-16         
-28.1714            0.000216823         9.19649e-17         
-28.1571            0.000214421         3.84952e-17         
-28.1429            0.000211509         -1.22619e-17        
-28.1286            0.000208107         1.20454e-16         
-28.1143            0.000204241         7.02673e-17         
-28.1               0.000199941         1.4552e-17          
-28.0857            0.000195237         -3.0639e-17         
-28.0714            0.000190166         9.77556e-17         
-28.0571            0.000184766         4.80658e-17         
-28.0429            0.000179078         2.57093e-18         
-28.0286            0.000173146         1.17402e-16         
-28.0143            0.000167014         7.11664e-17         
-28                 0.000160729         2.82211e-17         
-27.9857            0.000154339         -1.2975e-17         
-27.9714            0.000147894         8.30905e-17         
-27.9571            0.000141443         4.83275e-17         
-27.9429            0.000135035         1.24973e-17         
-27.9286            0.000128721         -1.72851e-17        
-27.9143            0.000122548         6.65958e-17         
-27.9               0.000116566         2.93277e-17         
