-35                   0
-34.9829                   0
-34.9658                   0
-34.9487                   0
-34.9316                   0
-34.9146                   0
-34.8975                   0
-34.8804                   0
-34.8633                   0
-34.8462                   0
-34.8291                   0
-34.812                   0
-34.7949                   0
-34.7778                   0
-34.7607                   0
-34.7437                   0
-34.7266                   0
-34.7095                   0
-34.6924                   0
-34.6753                   0
-34.6582                   0
-34.6411                   0
-34.624                   0
-34.6069                   0
-34.5898                   0
-34.5728                   0
-34.5557                   0
-34.5386                   0
-34.5215                   0
-34.5044                   0
-34.4873                   0
-34.4702                   0
-34.4531                   0
-34.436                   0
-34.4189                   0
-34.4019                   0
-34.3848                   0
-34.3677                   0
-34.3506                   0
-34.3335                   0
-34.3164                   0
-34.2993                   0
-34.2822                   0
-34.2651                   0
-34.248                   0
-34.231                   0
-34.2139                   0
-34.1968                   0
-34.1797                   0
-34.1626                   0
-34.1455                   0
-34.1284                   0
-34.1113                   0
-34.0942                   0
-34.0771                   0
-34.0601                   0
-34.043                   0
-34.0259                   0
-34.0088                   0
-33.9917                   0
-33.9746                   0
-33.9575                   0
-33.9404                   0
-33.9233                   0
-33.9062                   0
-33.8892                   0
-33.8721                   0
-33.855                   0
-33.8379                   0
-33.8208                   0
-33.8037                   0
-33.7866                   0
-33.7695                   0
-33.7524                   0
-33.7354                   0
-33.7183                   0
-33.7012                   0
-33.6841                   0
-33.667                   0
-33.6499                   0
-33.6328                   0
-33.6157                   0
-33.5986                   0
-33.5815                   0
-33.5645                   0
-33.5474                   0
-33.5303                   0
-33.5132                   0
-33.4961                   0
-33.479                   0
-33.4619                   0
-33.4448                   0
-33.4277                   0
-33.4106                   0
-33.3936                   0
-33.3765                   0
-33.3594                   0
-33.3423                   0
-33.3252                   0
-33.3081                   0
-33.291                   0
-33.2739                   0
-33.2568                   0
-33.2397                   0
-33.2227                   0
-33.2056                   0
-33.1885                   0
-33.1714                   0
-33.1543                   0
-33.1372                   0
-33.1201                   0
-33.103                   0
-33.0859                   0
-33.0688                   0
-33.0518                   0
-33.0347                   0
-33.0176                   0
-33.0005                   0
-32.9834                   0
-32.9663                   0
-32.9492                   0
-32.9321                   0
-32.915                   0
-32.8979                   0
-32.8809                   0
-32.8638                   0
-32.8467                   0
-32.8296                   0
-32.8125                   0
-32.7954                   0
-32.7783                   0
-32.7612                   0
-32.7441                   0
-32.7271                   0
-32.71                   0
-32.6929                   0
-32.6758                   0
-32.6587                   0
-32.6416                   0
-32.6245                   0
-32.6074                   0
-32.5903                   0
-32.5732                   0
-32.5562                   0
-32.5391                   0
-32.522                   0
-32.5049                   0
-32.4878                   0
-32.4707                   0
-32.4536                   0
-32.4365                   0
-32.4194                   0
-32.4023                   0
-32.3853                   0
-32.3682                   0
-32.3511                   0
-32.334                   0
-32.3169                   0
-32.2998                   0
-32.2827                   0
-32.2656                   0
-32.2485                   0
-32.2314                   0
-32.2144                   0
-32.1973                   0
-32.1802                   0
-32.1631                   0
-32.146                   0
-32.1289                   0
-32.1118                   0
-32.0947                   0
-32.0776                   0
-32.0605                   0
-32.0435                   0
-32.0264                   0
-32.0093                   0
-31.9922                   0
-31.9751                   0
-31.958                   0
-31.9409                   0
-31.9238                   0
-31.9067                   0
-31.8896                   0
-31.8726                   0
-31.8555                   0
-31.8384                   0
-31.8213                   0
-31.8042                   0
-31.7871                   0
-31.77                   0
-31.7529                   0
-31.7358                   0
-31.7188                   0
-31.7017                   0
-31.6846                   0
-31.6675                   0
-31.6504                   0
-31.6333                   0
-31.6162                   0
-31.5991                   0
-31.582                   0
-31.5649                   0
-31.5479                   0
-31.5308                   0
-31.5137                   0
-31.4966                   0
-31.4795                   0
-31.4624                   0
-31.4453                   0
-31.4282                   0
-31.4111                   0
-31.394                   0
-31.377                   0
-31.3599                   0
-31.3428                   0
-31.3257                   0
-31.3086                   0
-31.2915                   0
-31.2744                   0
-31.2573                   0
-31.2402                   0
-31.2231                   0
-31.2061                   0
-31.189                   0
-31.1719                   0
-31.1548                   0
-31.1377                   0
-31.1206                   0
-31.1035                   0
-31.0864                   0
-31.0693                   0
-31.0522                   0
-31.0352                   0
-31.0181                   0
-31.001                   0
-30.9839                   0
-30.9668                   0
-30.9497                   0
-30.9326                   0
-30.9155                   0
-30.8984                   0
-30.8813                   0
-30.8643                   0
-30.8472                   0
-30.8301                   0
-30.813                   0
-30.7959                   0
-30.7788                   0
-30.7617                   0
-30.7446                   0
-30.7275                   0
-30.7104                   0
-30.6934                   0
-30.6763                   0
-30.6592                   0
-30.6421                   0
-30.625                   0
-30.6079                   0
-30.5908                   0
-30.5737                   0
-30.5566                   0
-30.5396                   0
-30.5225                   0
-30.5054                   0
-30.4883                   0
-30.4712                   0
-30.4541                   0
-30.437                   0
-30.4199                   0
-30.4028                   0
-30.3857                   0
-30.3687                   0
-30.3516                   0
-30.3345                   0
-30.3174                   0
-30.3003                   0
-30.2832                   0
-30.2661                   0
-30.249                   0
-30.2319                   0
-30.2148                   0
-30.1978                   0
-30.1807                   0
-30.1636                   0
-30.1465                   0
-30.1294                   0
-30.1123                   0
-30.0952                   0
-30.0781                   0
-30.061                   0
-30.0439                   0
-30.0269                   0
-30.0098                   0
-29.9927                   0
-29.9756                   0
-29.9585                   0
-29.9414                   0
-29.9243                   0
-29.9072                   0
-29.8901                   0
-29.873                   0
-29.856                   0
-29.8389                   0
-29.8218                   0
-29.8047                   0
-29.7876                   0
-29.7705                   0
-29.7534                   0
-29.7363                   0
-29.7192                   0
-29.7021                   0
-29.6851                   0
-29.668                   0
-29.6509                   0
-29.6338                   0
-29.6167                   0
-29.5996                   0
-29.5825                   0
-29.5654                   0
-29.5483                   0
-29.5312                   0
-29.5142                   0
-29.4971                   0
-29.48                   0
-29.4629                   0
-29.4458                   0
-29.4287                   0
-29.4116                   0
-29.3945                   0
-29.3774                   0
-29.3604                   0
-29.3433                   0
-29.3262                   0
-29.3091                   0
-29.292                   0
-29.2749                   0
-29.2578                   0
-29.2407                   0
-29.2236                   0
-29.2065                   0
-29.1895                   0
-29.1724                   0
-29.1553                   0
-29.1382                   0
-29.1211                   0
-29.104                   0
-29.0869                   0
-29.0698                   0
-29.0527                   0
-29.0356                   0
-29.0186                   0
-29.0015                   0
-28.9844                   0
-28.9673                   0
-28.9502                   0
-28.9331                   0
-28.916                   0
-28.8989                   0
-28.8818                   0
-28.8647                   0
-28.8477                   0
-28.8306                   0
-28.8135                   0
-28.7964                   0
-28.7793                   0
-28.7622                   0
-28.7451                   0
-28.728                   0
-28.7109                   0
-28.6938                   0
-28.6768                   0
-28.6597                   0
-28.6426                   0
-28.6255                   0
-28.6084                   0
-28.5913                   0
-28.5742                   0
-28.5571                   0
-28.54                   0
-28.5229                   0
-28.5059                   0
-28.4888                   0
-28.4717                   0
-28.4546                   0
-28.4375                   0
-28.4204                   0
-28.4033                   0
-28.3862                   0
-28.3691                   0
-28.3521                   0
-28.335                   0
-28.3179                   0
-28.3008                   0
-28.2837                   0
-28.2666                   0
-28.2495                   0
-28.2324                   0
-28.2153                   0
-28.1982                   0
-28.1812                   0
-28.1641                   0
-28.147                   0
-28.1299                   0
-28.1128                   0
-28.0957                   0
-28.0786                   0
-28.0615                   0
-28.0444                   0
-28.0273                   0
-28.0103                   0
-27.9932                   0
-27.9761                   0
-27.959                   0
-27.9419                   0
-27.9248                   0
-27.9077                   0
-27.8906                   0
-27.8735                   0
-27.8564                   0
-27.8394                   0
-27.8223                   0
-27.8052                   0
-27.7881                   0
-27.771                   0
-27.7539                   0
-27.7368                   0
-27.7197                   0
-27.7026                   0
-27.6855                   0
-27.6685                   0
-27.6514                   0
-27.6343                   0
-27.6172                   0
-27.6001                   0
-27.583                   0
-27.5659                   0
-27.5488                   0
-27.5317                   0
-27.5146                   0
-27.4976                   0
-27.4805                   0
-27.4634                   0
-27.4463                   0
-27.4292                   0
-27.4121                   0
-27.395                   0
-27.3779                   0
-27.3608                   0
-27.3438                   0
-27.3267                   0
-27.3096                   0
-27.2925                   0
-27.2754                   0
-27.2583                   0
-27.2412                   0
-27.2241                   0
-27.207                   0
-27.1899                   0
-27.1729                   0
-27.1558                   0
-27.1387                   0
-27.1216                   0
-27.1045                   0
-27.0874                   0
-27.0703                   0
-27.0532                   0
-27.0361                   0
-27.019                   0
-27.002                   0
-26.9849                   0
-26.9678                   0
-26.9507                   0
-26.9336                   0
-26.9165                   0
-26.8994                   0
-26.8823                   0
-26.8652                   0
-26.8481                   0
-26.8311                   0
-26.814                   0
-26.7969                   0
-26.7798                   0
-26.7627                   0
-26.7456                   0
-26.7285                   0
-26.7114                   0
-26.6943                   0
-26.6772                   0
-26.6602                   0
-26.6431                   0
-26.626                   0
-26.6089                   0
-26.5918                   0
-26.5747                   0
-26.5576                   0
-26.5405                   0
-26.5234                   0
-26.5063                   0
-26.4893                   0
-26.4722                   0
-26.4551                   0
-26.438                   0
-26.4209                   0
-26.4038                   0
-26.3867                   0
-26.3696                   0
-26.3525                   0
-26.3354                   0
-26.3184                   0
-26.3013                   0
-26.2842                   0
-26.2671                   0
-26.25                   0
-26.2329                   0
-26.2158                   0
-26.1987                   0
-26.1816                   0
-26.1646                   0
-26.1475                   0
-26.1304                   0
-26.1133                   0
-26.0962                   0
-26.0791                   0
-26.062                   0
-26.0449                   0
-26.0278                   0
-26.0107                   0
-25.9937                   0
-25.9766                   0
-25.9595                   0
-25.9424                   0
-25.9253                   0
-25.9082                   0
-25.8911                   0
-25.874                   0
-25.8569                   0
-25.8398                   0
-25.8228                   0
-25.8057                   0
-25.7886                   0
-25.7715                   0
-25.7544                   0
-25.7373                   0
-25.7202                   0
-25.7031                   0
-25.686                   0
-25.6689                   0
-25.6519                   0
-25.6348                   0
-25.6177                   0
-25.6006                   0
-25.5835                   0
-25.5664                   0
-25.5493                   0
-25.5322                   0
-25.5151                   0
-25.498                   0
-25.481                   0
-25.4639                   0
-25.4468                   0
-25.4297                   0
-25.4126                   0
-25.3955                   0
-25.3784                   0
-25.3613                   0
-25.3442                   0
-25.3271                   0
-25.3101                   0
-25.293                   0
-25.2759                   0
-25.2588                   0
-25.2417                   0
-25.2246                   0
-25.2075                   0
-25.1904                   0
-25.1733                   0
-25.1562                   0
-25.1392                   0
-25.1221                   0
-25.105                   0
-25.0879                   0
-25.0708                   0
-25.0537                   0
-25.0366                   0
-25.0195                   0
-25.0024                   0
-24.9854                   0
-24.9683                   0
-24.9512                   0
-24.9341                   0
-24.917                   0
-24.8999                   0
-24.8828                   0
-24.8657                   0
-24.8486                   0
-24.8315                   0
-24.8145                   0
-24.7974                   0
-24.7803                   0
-24.7632                   0
-24.7461                   0
-24.729                   0
-24.7119                   0
-24.6948                   0
-24.6777                   0
-24.6606                   0
-24.6436                   0
-24.6265                   0
-24.6094                   0
-24.5923                   0
-24.5752                   0
-24.5581                   0
-24.541                   0
-24.5239                   0
-24.5068                   0
-24.4897                   0
-24.4727                   0
-24.4556                   0
-24.4385                   0
-24.4214                   0
-24.4043                   0
-24.3872                   0
-24.3701                   0
-24.353                   0
-24.3359                   0
-24.3188                   0
-24.3018                   0
-24.2847                   0
-24.2676                   0
-24.2505                   0
-24.2334                   0
-24.2163                   0
-24.1992                   0
-24.1821                   0
-24.165                   0
-24.1479                   0
-24.1309                   0
-24.1138                   0
-24.0967                   0
-24.0796                   0
-24.0625                   0
-24.0454                   0
-24.0283                   0
-24.0112                   0
-23.9941                   0
-23.9771                   0
-23.96                   0
-23.9429                   0
-23.9258                   0
-23.9087                   0
-23.8916                   0
-23.8745                   0
-23.8574                   0
-23.8403                   0
-23.8232                   0
-23.8062                   0
-23.7891                   0
-23.772                   0
-23.7549                   0
-23.7378                   0
-23.7207                   0
-23.7036                   0
-23.6865                   0
-23.6694                   0
-23.6523                   0
-23.6353                   0
-23.6182                   0
-23.6011                   0
-23.584                   0
-23.5669                   0
-23.5498                   0
-23.5327                   0
-23.5156                   0
-23.4985                   0
-23.4814                   0
-23.4644                   0
-23.4473                   0
-23.4302                   0
-23.4131                   0
-23.396                   0
-23.3789                   0
-23.3618                   0
-23.3447                   0
-23.3276                   0
-23.3105                   0
-23.2935                   0
-23.2764                   0
-23.2593                   0
-23.2422                   0
-23.2251                   0
-23.208                   0
-23.1909                   0
-23.1738                   0
-23.1567                   0
-23.1396                   0
-23.1226                   0
-23.1055                   0
-23.0884                   0
-23.0713                   0
-23.0542                   0
-23.0371                   0
-23.02                   0
-23.0029                   0
-22.9858                   0
-22.9688                   0
-22.9517                   0
-22.9346                   0
-22.9175                   0
-22.9004                   0
-22.8833                   0
-22.8662                   0
-22.8491                   0
-22.832                   0
-22.8149                   0
-22.7979                   0
-22.7808                   0
-22.7637                   0
-22.7466                   0
-22.7295                   0
-22.7124                   0
-22.6953                   0
-22.6782                   0
-22.6611                   0
-22.644                   0
-22.627                   0
-22.6099                   0
-22.5928                   0
-22.5757                   0
-22.5586                   0
-22.5415                   0
-22.5244                   0
-22.5073                   0
-22.4902                   0
-22.4731                   0
-22.4561                   0
-22.439                   0
-22.4219                   0
-22.4048                   0
-22.3877                   0
-22.3706                   0
-22.3535                   0
-22.3364                   0
-22.3193                   0
-22.3022                   0
-22.2852                   0
-22.2681                   0
-22.251                   0
-22.2339                   0
-22.2168                   0
-22.1997                   0
-22.1826                   0
-22.1655                   0
-22.1484                   0
-22.1313                   0
-22.1143                   0
-22.0972                   0
-22.0801                   0
-22.063                   0
-22.0459                   0
-22.0288                   0
-22.0117                   0
-21.9946                   0
-21.9775                   0
-21.9604                   0
-21.9434                   0
-21.9263                   0
-21.9092                   0
-21.8921                   0
-21.875                   0
-21.8579                   0
-21.8408                   0
-21.8237                   0
-21.8066                   0
-21.7896                   0
-21.7725                   0
-21.7554                   0
-21.7383                   0
-21.7212                   0
-21.7041                   0
